Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Temperature set point
02-04-2019 15:00:29;71.03551902771
02-04-2019 15:05:29;71.4675186157227
02-04-2019 15:10:30;71.2716804504394
02-04-2019 15:15:30;71.0700813293457
02-04-2019 15:20:30;70.9087985992432
02-04-2019 15:30:30;70.7302398681641
02-04-2019 15:35:31;70.5343982696533
02-04-2019 15:40:30;70.4249607086182
02-04-2019 15:45:31;70.3327991485596
02-04-2019 15:50:31;70.1715198516846
02-04-2019 15:55:31;70.0275199890137
02-04-2019 16:05:31;70.1887992858887
02-04-2019 16:15:31;69.9929611206055
02-04-2019 16:20:32;69.9007995605469
02-04-2019 16:30:32;69.8
02-04-2019 17:25:33;69.8835201263428
02-04-2019 17:30:33;69.8
02-04-2019 17:45:34;69.8316818237305
02-04-2019 17:50:34;70.0620788574219
02-04-2019 17:55:34;70.3673614501953
02-04-2019 18:00:34;70.5862400054932
02-04-2019 18:05:34;70.7302398681641
02-04-2019 18:10:35;70.8396808624268
02-04-2019 18:15:34;70.9836807250977
02-04-2019 18:20:35;71.1104011535645
02-04-2019 18:30:35;71.2313606262207
02-04-2019 18:40:35;71.3984008789062
02-04-2019 18:50:35;71.6
02-05-2019 00:15:01;70.2838413238525
02-05-2019 01:14:19;70.3065212249756
02-05-2019 03:14:17;70.4703205108643
02-05-2019 04:14:19;70.518200302124
02-05-2019 05:14:17;70.4476406097412
02-05-2019 06:14:17;70.5131603240967
02-05-2019 06:56:17;70.5131603240967
02-05-2019 07:06:04;70.5131603240967
02-05-2019 07:14:17;70.4224407196045
02-05-2019 07:14:19;70.4325206756592
02-05-2019 08:14:17;70.5156803131104
02-05-2019 11:14:17;71.0322814941406
02-05-2019 12:14:17;71.1582809448242
02-05-2019 13:14:16;71.3019203186035
02-05-2019 14:14:17;71.4405197143555
02-05-2019 15:14:17;70.9037586212158
02-05-2019 15:14:17;71.6093589782715
02-05-2019 16:14:15;71.6269989013672
02-05-2019 17:14:17;71.7731582641602
02-05-2019 18:14:17;71.9042011260986
02-05-2019 19:14:17;72.0075206756592
02-05-2019 20:14:15;72.100760269165
02-05-2019 21:14:15;72.1813999176025
02-05-2019 22:14:15;72.2343196868896
02-06-2019 04:14:15;72.1713199615479
02-06-2019 05:14:15;72.1662799835205
