Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, CO2
12-10-2018 12:57:42;756.47998046875
12-10-2018 13:47:43;810.880004882813
12-10-2018 14:12:43;864.640014648438
12-10-2018 14:42:44;918.400024414063
12-10-2018 15:05:44;1010.55999755859
12-10-2018 15:12:58;1086.71997070313
12-10-2018 15:47:59;1026.56005859375
12-10-2018 16:43:00;966.400024414063
12-10-2018 17:23:01;912.640014648438
12-10-2018 18:28:02;858.880004882813
12-10-2018 18:53:02;798.719970703125
12-10-2018 19:38:03;744.960021972656
12-10-2018 20:33:04;694.400024414063
12-11-2018 01:23:10;642.880004882813
12-11-2018 17:48:34;694.400024414063
12-11-2018 22:03:41;642.880004882813
12-12-2018 08:33:49;590.719970703125
12-12-2018 15:04:06;644.799987792969
12-13-2018 20:29:54;678.400024414063
12-13-2018 23:06:24;730.880004882813
12-14-2018 12:00:16;728.960021972656
12-14-2018 16:05:22;786.559997558594
12-14-2018 16:50:23;732.799987792969
12-14-2018 19:25:27;680.960021972656
12-14-2018 21:35:30;630.719970703125
12-15-2018 05:40:44;576.960021972656
12-17-2018 22:32:14;628.799987792969
12-18-2018 05:37:23;576.960021972656
12-18-2018 11:22:30;630.719970703125
12-18-2018 14:12:34;680.960021972656
12-18-2018 21:07:43;626.880004882813
12-19-2018 15:38:09;688.640014648438
12-19-2018 15:48:10;748.799987792969
12-19-2018 16:03:10;822.400024414063
12-19-2018 16:53:11;770.559997558594
12-19-2018 17:33:13;718.719970703125
12-19-2018 20:03:17;666.880004882813
12-19-2018 23:23:22;614.719970703125
12-20-2018 13:03:33;692.47998046875
12-20-2018 18:18:41;640.960021972656
12-21-2018 07:13:52;590.719970703125
12-21-2018 14:39:10;640.960021972656
12-21-2018 15:09:11;694.400024414063
12-21-2018 16:39:14;640.960021972656
12-21-2018 17:04:15;694.400024414063
12-21-2018 17:14:15;750.719970703125
12-21-2018 17:24:08;668.799987792969
12-21-2018 19:04:11;616.960021972656
12-29-2018 01:48:36;668.799987792969
12-29-2018 07:58:44;614.719970703125
01-02-2019 12:01:16;674.559997558594
01-02-2019 13:19:29;600.960021972656
01-02-2019 13:34:30;546.880004882813
01-02-2019 13:54:30;598.719970703125
01-02-2019 19:24:36;546.880004882813
01-02-2019 21:42:33;646.719970703125
01-02-2019 22:07:33;724.47998046875
01-02-2019 22:32:34;672.640014648438
01-02-2019 23:22:35;620.799987792969
01-03-2019 12:07:50;684.799987792969
01-03-2019 14:12:52;736.640014648438
01-03-2019 16:22:55;684.799987792969
01-03-2019 16:57:56;616.960021972656
01-03-2019 17:12:50;684.799987792969
01-03-2019 17:22:50;600.960021972656
01-03-2019 17:42:50;550.719970703125
01-04-2019 11:43:03;600.960021972656
01-04-2019 12:23:03;654.719970703125
01-04-2019 13:28:05;710.400024414063
01-04-2019 14:23:06;656.640014648438
01-04-2019 15:43:08;590.719970703125
01-04-2019 17:08:10;654.719970703125
01-04-2019 17:23:11;602.880004882813
01-05-2019 09:08:25;654.719970703125
01-05-2019 14:38:29;602.880004882813
01-06-2019 17:43:53;550.719970703125
01-07-2019 11:59:08;600.960021972656
01-07-2019 13:49:10;658.559997558594
01-07-2019 15:34:12;604.799987792969
01-07-2019 17:04:13;552.960021972656
01-07-2019 18:12:22;686.719970703125
01-07-2019 18:16:00;786.559997558594
01-07-2019 18:25:33;706.559997558594
01-07-2019 18:35:33;638.719970703125
01-07-2019 19:00:33;582.719970703125
01-07-2019 22:39:51;590.719970703125
01-08-2019 11:33:42;588.799987792969
01-08-2019 15:33:41;640.960021972656
01-08-2019 17:03:46;644.799987792969
01-09-2019 07:28:53;590.719970703125
01-09-2019 12:28:51;654.719970703125
01-09-2019 12:38:25;732.799987792969
01-09-2019 12:48:24;786.559997558594
01-09-2019 13:13:25;838.400024414063
01-09-2019 13:22:23;780.799987792969
01-09-2019 13:42:24;720.640014648438
01-09-2019 14:01:38;786.559997558594
01-09-2019 14:10:09;850.559997558594
01-09-2019 14:30:10;766.719970703125
01-09-2019 14:45:10;818.559997558594
01-09-2019 15:39:49;728.960021972656
01-09-2019 15:44:47;678.400024414063
01-09-2019 15:52:49;582.719970703125
01-09-2019 22:47:56;636.799987792969
01-10-2019 00:42:58;584.960021972656
01-10-2019 17:02:35;664.960021972656
01-10-2019 17:08:59;738.559997558594
01-10-2019 17:17:56;666.880004882813
01-10-2019 17:52:57;720.640014648438
01-10-2019 18:07:57;796.799987792969
01-10-2019 18:22:57;742.400024414063
01-10-2019 18:57:58;686.719970703125
01-10-2019 20:17:59;626.880004882813
01-11-2019 00:48:04;574.719970703125
01-11-2019 08:54:08;558.719970703125
01-11-2019 11:28:14;608.960021972656
01-11-2019 13:03:15;662.400024414063
01-11-2019 15:38:18;714.880004882813
01-11-2019 17:03:20;788.47998046875
01-11-2019 19:08:22;734.719970703125
01-11-2019 21:08:25;678.400024414063
01-12-2019 01:28:30;626.880004882813
01-14-2019 12:59:49;678.400024414063
01-14-2019 15:39:52;730.880004882813
01-14-2019 16:19:53;782.719970703125
01-14-2019 20:29:58;730.880004882813
01-14-2019 23:05:01;678.400024414063
01-15-2019 04:10:06;626.880004882813
01-15-2019 16:25:23;678.400024414063
01-16-2019 08:10:43;626.880004882813
01-16-2019 12:05:49;692.47998046875
01-16-2019 17:40:56;746.880004882813
01-16-2019 20:36:00;692.47998046875
01-16-2019 22:51:03;640.960021972656
01-17-2019 04:11:10;588.799987792969
01-17-2019 14:01:21;640.960021972656
01-18-2019 08:26:40;586.880004882813
01-18-2019 12:16:50;642.880004882813
01-19-2019 03:07:07;590.719970703125
01-22-2019 10:58:41;932.47998046875
01-22-2019 11:17:05;996.47998046875
01-22-2019 11:42:05;938.880004882813
01-22-2019 12:07:06;878.719970703125
01-22-2019 12:42:07;824.960021972656
01-22-2019 13:46:34;750.719970703125
01-22-2019 15:11:35;698.880004882813
01-22-2019 15:18:41;642.880004882813
01-22-2019 15:28:41;718.719970703125
01-22-2019 15:38:41;790.400024414063
01-22-2019 15:48:41;852.47998046875
01-22-2019 18:16:39;762.880004882813
01-22-2019 18:26:40;822.400024414063
01-22-2019 18:56:40;768.640014648438
01-22-2019 19:41:41;712.960021972656
01-22-2019 21:06:44;658.559997558594
01-23-2019 08:08:50;606.719970703125
01-23-2019 14:17:05;754.559997558594
01-23-2019 15:27:06;812.799987792969
01-23-2019 16:12:07;760.960021972656
01-23-2019 16:37:08;706.559997558594
01-23-2019 19:08:49;674.559997558594
01-23-2019 19:52:12;652.799987792969
01-23-2019 22:22:16;600.960021972656
01-24-2019 11:47:35;660.47998046875
01-24-2019 15:07:40;732.799987792969
01-24-2019 16:57:44;674.559997558594
01-24-2019 18:47:47;622.719970703125
01-24-2019 19:47:02;706.559997558594
01-24-2019 19:47:42;758.400024414063
01-24-2019 19:48:12;810.880004882813
01-24-2019 19:49:27;912.640014648438
01-24-2019 19:51:19;964.47998046875
01-24-2019 19:54:27;912.640014648438
01-24-2019 19:56:37;812.799987792969
01-24-2019 20:02:50;712.960021972656
01-24-2019 20:52:51;662.400024414063
01-24-2019 22:12:53;610.880004882813
01-24-2019 22:57:55;682.880004882813
01-25-2019 00:12:57;630.719970703125
01-25-2019 06:02:04;590.719970703125
01-25-2019 11:03:15;644.799987792969
01-25-2019 12:03:17;708.47998046875
01-25-2019 17:08:25;770.559997558594
01-25-2019 17:10:26;822.400024414063
01-25-2019 17:12:48;872.960021972656
01-25-2019 17:21:20;932.47998046875
01-25-2019 17:41:21;876.799987792969
01-25-2019 17:56:21;818.559997558594
01-25-2019 18:21:22;766.719970703125
01-25-2019 19:11:23;712.960021972656
01-25-2019 20:06:25;658.559997558594
01-25-2019 21:59:34;702.719970703125
01-25-2019 22:36:29;606.719970703125
01-26-2019 17:28:46;692.47998046875
01-26-2019 17:31:06;792.960021972656
01-26-2019 17:33:46;892.799987792969
01-26-2019 17:37:45;992.640014648438
01-26-2019 17:44:29;1092.47998046875
01-26-2019 17:50:32;1192.9599609375
01-26-2019 17:58:45;1288.9599609375
01-26-2019 18:07:17;1361.92004394531
01-26-2019 18:27:17;1286.40002441406
01-26-2019 18:42:18;1216.64001464844
01-26-2019 18:57:18;1148.80004882813
01-26-2019 19:12:19;1086.71997070313
01-26-2019 19:27:19;1024.64001464844
01-26-2019 19:52:19;946.559997558594
01-26-2019 20:12:20;892.799987792969
01-26-2019 20:42:21;834.559997558594
01-26-2019 21:07:21;776.960021972656
01-26-2019 21:42:22;726.400024414063
01-26-2019 22:52:24;672.640014648438
01-29-2019 12:03:34;654.719970703125
01-29-2019 13:58:37;706.559997558594
01-29-2019 14:58:38;762.880004882813
01-29-2019 15:33:32;602.880004882813
01-29-2019 15:43:40;818.559997558594
01-29-2019 16:18:40;880.640014648438
01-29-2019 17:10:06;952.960021972656
01-29-2019 17:10:39;1004.79998779297
01-29-2019 17:12:02;1104.64001464844
01-29-2019 17:13:05;1156.47998046875
01-29-2019 17:29:23;1098.88000488281
01-29-2019 17:39:23;1020.79998779297
01-29-2019 17:54:24;952.960021972656
01-29-2019 19:04:25;896.640014648438
01-29-2019 19:49:27;844.799987792969
01-29-2019 20:24:27;792.960021972656
01-29-2019 21:14:28;738.559997558594
01-29-2019 22:19:29;686.719970703125
01-30-2019 00:24:32;630.719970703125
01-30-2019 06:29:39;576.960021972656
01-30-2019 11:59:47;684.799987792969
01-30-2019 13:14:48;742.400024414063
01-30-2019 13:59:50;792.960021972656
01-30-2019 14:49:51;850.559997558594
01-30-2019 15:14:44;630.719970703125
01-30-2019 15:19:52;904.960021972656
01-30-2019 15:44:53;958.719970703125
01-30-2019 15:59:53;1010.55999755859
01-30-2019 16:12:52;1098.88000488281
01-30-2019 16:22:51;1160.9599609375
01-30-2019 16:57:52;1110.40002441406
01-30-2019 17:57:54;1052.80004882813
01-30-2019 18:07:54;998.400024414063
01-30-2019 18:42:55;944.640014648438
01-30-2019 19:17:56;882.559997558594
01-30-2019 19:42:57;830.719970703125
01-30-2019 20:17:58;774.400024414063
01-30-2019 21:48:00;720.640014648438
01-31-2019 00:48:05;666.880004882813
01-31-2019 04:08:10;614.719970703125
01-31-2019 09:21:26;616.960021972656
01-31-2019 11:03:19;724.47998046875
01-31-2019 11:27:59;600.960021972656
01-31-2019 11:33:20;784.640014648438
01-31-2019 14:18:24;844.799987792969
01-31-2019 15:03:17;664.960021972656
01-31-2019 15:43:26;896.640014648438
01-31-2019 16:03:27;948.47998046875
01-31-2019 16:18:27;1004.79998779297
01-31-2019 16:38:28;1068.80004882813
01-31-2019 17:53:14;1016.96002197266
01-31-2019 18:13:15;964.47998046875
01-31-2019 18:33:15;906.880004882813
01-31-2019 19:08:16;824.960021972656
01-31-2019 19:43:17;768.640014648438
01-31-2019 20:33:18;716.799987792969
01-31-2019 22:53:22;662.400024414063
02-01-2019 06:38:26;610.880004882813
02-01-2019 10:48:39;718.719970703125
02-01-2019 11:18:40;772.47998046875
02-01-2019 14:18:44;718.719970703125
02-01-2019 14:53:38;664.960021972656
02-01-2019 16:03:46;782.719970703125
02-01-2019 16:23:46;840.960021972656
02-01-2019 17:38:48;892.799987792969
02-01-2019 19:08:50;836.47998046875
02-01-2019 21:38:52;784.640014648438
02-01-2019 22:28:54;730.880004882813
02-02-2019 00:38:56;672.640014648438
02-02-2019 08:19:00;620.799987792969
02-03-2019 17:24:57;672.640014648438
02-04-2019 07:35:08;616.960021972656
02-04-2019 11:35:22;668.799987792969
02-04-2019 13:55:26;722.559997558594
02-04-2019 14:40:28;798.719970703125
02-04-2019 15:00:28;862.719970703125
02-04-2019 15:35:30;918.400024414063
02-04-2019 15:55:30;974.719970703125
02-04-2019 16:40:31;1030.40002441406
02-04-2019 17:50:33;970.880004882813
02-04-2019 18:00:33;912.640014648438
02-04-2019 18:20:34;854.400024414063
02-04-2019 18:50:35;798.719970703125
02-04-2019 19:50:37;746.880004882813
02-04-2019 21:15:39;680.960021972656
02-05-2019 00:55:45;630.719970703125
02-05-2019 06:35:54;578.880004882813
02-05-2019 06:56:17;578.880004882813
02-05-2019 07:06:04;580.799987792969
02-05-2019 11:06:01;762.880004882813
02-05-2019 11:22:33;858.880004882813
02-05-2019 11:30:07;782.719970703125
02-05-2019 11:38:57;706.559997558594
02-05-2019 12:03:05;784.640014648438
02-05-2019 12:13:05;866.559997558594
02-05-2019 13:51:08;934.400024414063
02-05-2019 14:46:09;1008.64001464844
02-05-2019 15:00:59;638.719970703125
02-05-2019 15:36:10;1064.9599609375
02-05-2019 15:51:01;708.47998046875
02-05-2019 16:01:11;1124.47998046875
02-05-2019 17:11:13;1068.80004882813
02-05-2019 18:36:16;1012.47998046875
02-05-2019 18:50:35;938.880004882813
02-05-2019 18:59:32;872.960021972656
02-05-2019 19:19:32;784.640014648438
02-05-2019 19:44:33;712.960021972656
02-05-2019 20:24:34;662.400024414063
02-05-2019 23:29:40;608.960021972656
02-06-2019 10:45:01;662.400024414063
02-06-2019 10:55:02;740.47998046875
02-06-2019 11:01:45;838.400024414063
02-06-2019 11:03:46;888.960021972656
02-06-2019 11:38:47;832.640014648438
02-06-2019 12:37:41;888.960021972656
02-06-2019 12:43:12;988.799987792969
02-06-2019 13:08:12;910.719970703125
02-06-2019 13:23:12;846.719970703125
02-06-2019 13:43:13;792.960021972656
02-06-2019 16:33:17;810.880004882813
02-06-2019 17:28:19;862.719970703125
02-06-2019 19:08:21;810.880004882813
02-06-2019 20:08:23;758.400024414063
02-06-2019 20:50:56;758.400024414063
02-06-2019 21:13:24;704.640014648438
02-07-2019 01:28:31;648.960021972656
02-21-2019 08:31:36;598.719970703125
02-21-2019 11:43:19;650.880004882813
02-21-2019 13:03:20;716.799987792969
02-21-2019 14:08:20;662.400024414063
02-21-2019 15:13:15;740.47998046875
02-21-2019 15:21:20;838.400024414063
02-21-2019 15:31:19;888.960021972656
02-21-2019 15:39:03;818.559997558594
02-21-2019 15:48:36;742.400024414063
02-21-2019 16:23:36;690.559997558594
02-21-2019 22:13:41;638.719970703125
02-22-2019 07:23:45;584.960021972656
02-22-2019 12:24:18;608.960021972656
02-22-2019 14:04:19;558.719970703125
02-22-2019 14:53:52;636.799987792969
02-22-2019 15:02:24;718.719970703125
02-22-2019 16:09:17;664.960021972656
02-22-2019 16:32:25;664.960021972656
02-22-2019 21:07:27;614.719970703125
02-23-2019 07:42:32;664.960021972656
02-23-2019 10:52:34;612.799987792969
02-24-2019 07:42:51;560.960021972656
02-25-2019 10:29:25;562.880004882813
02-25-2019 10:45:51;564.799987792969
02-25-2019 17:03:17;616.960021972656
02-25-2019 18:43:19;668.799987792969
02-25-2019 21:18:21;616.960021972656
02-26-2019 03:43:26;566.719970703125
02-26-2019 17:33:37;634.880004882813
02-27-2019 02:08:44;580.799987792969
02-27-2019 14:13:51;632.960021972656
02-28-2019 01:43:57;582.719970703125
02-28-2019 10:38:35;562.880004882813
02-28-2019 14:03:53;628.799987792969
03-01-2019 02:28:58;576.960021972656
03-01-2019 08:48:59;634.880004882813
03-01-2019 09:53:59;686.719970703125
03-01-2019 12:09:00;744.960021972656
03-01-2019 12:24:00;800.640014648438
03-01-2019 14:14:00;746.880004882813
03-01-2019 17:01:55;844.799987792969
03-01-2019 17:08:17;946.559997558594
03-01-2019 17:11:28;1046.40002441406
03-01-2019 17:13:19;1096.9599609375
03-01-2019 17:25:08;1024.64001464844
03-01-2019 17:35:08;970.880004882813
03-01-2019 18:10:09;910.719970703125
03-01-2019 18:45:09;858.880004882813
03-01-2019 19:25:09;802.559997558594
03-01-2019 20:15:10;750.719970703125
03-01-2019 22:10:11;696.960021972656
03-02-2019 03:15:15;646.719970703125
03-02-2019 12:40:21;592.960021972656
03-03-2019 18:25:44;646.719970703125
03-04-2019 03:50:55;592.960021972656
03-04-2019 12:56:06;646.719970703125
03-04-2019 13:56:07;696.960021972656
03-04-2019 16:59:09;750.719970703125
03-14-2019 16:54:05;764.799987792969
03-14-2019 19:09:09;702.719970703125
03-14-2019 19:39:09;650.880004882813
03-14-2019 21:35:04;702.719970703125
03-14-2019 23:14:15;598.719970703125
03-15-2019 01:39:19;546.880004882813
03-15-2019 07:33:37;598.719970703125
03-15-2019 08:08:37;544.960021972656
03-15-2019 09:13:38;602.880004882813
03-15-2019 09:43:39;686.719970703125
03-15-2019 09:46:37;788.47998046875
03-15-2019 09:54:41;852.47998046875
03-15-2019 10:17:52;794.880004882813
03-15-2019 11:07:53;712.960021972656
03-15-2019 11:12:06;662.400024414063
03-15-2019 11:27:06;716.799987792969
03-15-2019 11:37:06;662.400024414063
03-15-2019 13:13:54;788.47998046875
03-15-2019 13:28:54;730.880004882813
03-15-2019 13:36:08;630.719970703125
03-15-2019 13:45:38;560.960021972656
03-15-2019 16:15:05;634.880004882813
03-15-2019 16:23:23;722.559997558594
03-15-2019 17:03:23;660.47998046875
03-15-2019 17:21:22;726.400024414063
03-15-2019 17:23:48;776.960021972656
03-15-2019 17:28:02;876.799987792969
03-15-2019 17:33:54;976.640014648438
03-15-2019 17:53:54;900.47998046875
03-15-2019 18:03:54;846.719970703125
03-15-2019 19:18:26;604.799987792969
03-16-2019 00:43:34;550.719970703125
03-17-2019 16:24:26;602.880004882813
03-17-2019 17:59:28;654.719970703125
03-18-2019 07:09:40;602.880004882813
03-18-2019 07:09:48;658.559997558594
03-18-2019 07:24:48;720.640014648438
03-18-2019 07:59:49;776.960021972656
03-18-2019 09:14:51;848.640014648438
03-18-2019 09:24:52;788.47998046875
03-18-2019 11:04:54;724.47998046875
03-18-2019 20:36:17;626.880004882813
03-18-2019 22:18:47;684.799987792969
03-19-2019 09:06:30;704.640014648438
03-19-2019 09:26:30;780.799987792969
03-19-2019 10:35:38;728.960021972656
03-19-2019 12:10:39;676.47998046875
03-19-2019 15:40:44;734.719970703125
03-19-2019 17:35:46;786.559997558594
03-19-2019 18:30:48;732.799987792969
03-19-2019 20:15:50;680.960021972656
03-19-2019 22:10:53;622.719970703125
03-20-2019 11:16:09;544.960021972656
03-20-2019 15:05:49;544.960021972656
